1,161.76111110497052,137.58168626572012,10,5,122.7344461725606,0,171.37450167797653,131.8735585787426,3,3,122.7344461725606,0,162.9626432991921,126.46609719512881,3,3,122.7344461725606,0,160.55957891074894,148.69727533631144,3,3,122.7344461725606,0,152.14772053196452,143.28981395269764,3,3,122.7344461725606
1,88.99563975992538,150.77846376132237,10,5,183.86505812788977,0,98.63586128678921,156.44116001955408,3,3,183.86505812788977,0,99.30992968262905,146.46390429477034,3,3,183.86505812788977,0,78.68134983722172,155.0930232278744,3,3,183.86505812788977,0,79.35541823306156,145.11576750309067,3,3,183.86505812788977
1,146.77457714769758,55.747806561462106,10,5,346.3936352959423,0,135.87897799969616,53.240633012209635,3,3,346.3936352959423,0,138.23147881949475,62.95998175031173,3,3,346.3936352959423,0,155.31767547590042,48.535631372612485,3,3,346.3936352959423,0,157.67017629569895,58.25498011071459,3,3,346.3936352959423
1,66.8380351235369,30.322118050623274,10,5,626.251531681713,0,62.502496302603305,40.62760703136448,3,3,626.251531681713,0,72.48110301556967,39.97384249581486,3,3,626.251531681713,0,61.194967231504116,20.670393605431688,3,3,626.251531681713,0,71.17357394447049,20.01662906988213,3,3,626.251531681713
1,21.620562186161248,75.447274543624,10,5,673.0990949896628,0,11.137074436736114,79.33269403290103,3,3,673.0990949896628,0,18.438805127927772,86.16531643673031,3,3,673.0990949896628,0,24.80231924439472,64.7292326505177,3,3,673.0990949896628,0,32.10404993558634,71.56185505434702,3,3,673.0990949896628
1,194.5281967422426,176.1071679703751,10,5,673.9184437303361,0,183.99022000895513,179.8422779244048,3,3,673.9184437303361,0,191.19349866549388,186.7786153294229,3,3,673.9184437303361,0,197.86289481899135,165.4357206113273,3,3,673.9184437303361,0,205.0661734755301,172.37205801634545,3,3,673.9184437303361
1,28.069999743465164,119.44136433422834,10,5,1017.78824689149,0,18.984564849528713,125.95710472101801,3,3,1017.78824689149,0,27.831331116535015,130.61915648145134,3,3,1017.78824689149,0,28.30866837039532,108.2635721870054,3,3,1017.78824689149,0,37.15543463740162,112.92562394743874,3,3,1017.78824689149
1,208.54731863325705,179.49573073467482,10,5,1377.4280558605499,0,199.5030243271224,186.06845775654486,3,3,1377.4280558605499,0,208.37892366707229,190.67480239270458,3,3,1377.4280558605499,0,208.71571359944184,168.3166590766451,3,3,1377.4280558605499,0,217.59161293939172,172.92300371280487,3,3,1377.4280558605499
1,233.99411307419402,186.48698596917322,10,5,1605.803876194863,0,244.91494150744776,188.88187768518816,3,3,1605.803876194863,0,242.46252350695823,179.1872582521792,3,3,1605.803876194863,0,225.52570264142983,193.7867136861672,3,3,1605.803876194863,0,223.07328464094033,184.0920942531582,3,3,1605.803876194863
1,216.19378573019227,38.84032698563757,10,5,1865.5337782071226,0,216.60324657495528,27.66748751589639,3,3,1865.5337782071226,0,207.50119066125714,31.809054627982434,3,3,1865.5337782071226,0,224.88638079912735,45.87159934329269,3,3,1865.5337782071226,0,215.78432488542916,50.01316645537871,3,3,1865.5337782071226
1,30.05457985271139,74.87812991644978,10,5,2068.2198016320203,0,25.367646311648755,85.02863010026647,3,3,2068.2198016320203,0,35.36281987512714,84.71797685958992,3,3,2068.2198016320203,0,24.74633983029569,65.03828297330969,3,3,2068.2198016320203,0,34.74151339377411,64.72762973263319,3,3,2068.2198016320203
